"Fecha","ID_Tienda","Tipo_Tienda","Ventas_Totales_Tienda","Inflacion_IPC","Tasa_Desempleo","Diagnostico_Desempleo","Diagnostico_Inflacion"
"2010-04-30",8,A,778672.64,213.7176024,6.29,Estabilidad Laboral,Inflación Alta
"2010-05-07",8,A,916820.96,213.6670857,6.29,Estabilidad Laboral,Inflación Alta
"2010-05-14",8,A,873337.84,213.6655355,6.29,Estabilidad Laboral,Inflación Alta
"2010-05-21",8,A,818333.21,213.9577839,6.29,Estabilidad Laboral,Inflación Alta
"2010-05-28",8,A,868041.5599999999,214.2500323,6.29,Estabilidad Laboral,Inflación Alta
"2010-06-04",8,A,958225.41,214.5422806,6.29,Estabilidad Laboral,Inflación Alta
"2010-06-11",8,A,914835.86,214.834529,6.29,Estabilidad Laboral,Inflación Alta
"2010-06-18",8,A,869922.56,214.8324452,6.29,Estabilidad Laboral,Inflación Alta
"2010-06-25",8,A,814919.11,214.7126286,6.29,Estabilidad Laboral,Inflación Alta
"2010-07-02",8,A,852333.75,214.5928119,6.315,Estabilidad Laboral,Inflación Alta
"2010-07-09",8,A,845289.77,214.4729952,6.315,Estabilidad Laboral,Inflación Alta
"2010-07-16",8,A,848630.5700000001,214.4640599,6.315,Estabilidad Laboral,Inflación Alta
"2010-07-23",8,A,785515.88,214.6029664,6.315,Estabilidad Laboral,Inflación Alta
"2010-07-30",8,A,787295.09,214.7418728,6.315,Estabilidad Laboral,Inflación Alta
"2010-08-06",8,A,893399.77,214.8807793,6.315,Estabilidad Laboral,Inflación Alta
"2010-08-13",8,A,867919.21,215.0196857,6.315,Estabilidad Laboral,Inflación Alta
"2010-08-20",8,A,870676.44,214.9779825,6.315,Estabilidad Laboral,Inflación Alta
"2010-08-27",8,A,888816.78,214.9362793,6.315,Estabilidad Laboral,Inflación Alta
"2010-09-03",8,A,899036.47,214.894576,6.315,Estabilidad Laboral,Inflación Alta
"2010-09-10",8,A,831425.2,214.8528728,6.315,Estabilidad Laboral,Inflación Alta
"2010-09-17",8,A,836707.85,214.8785562,6.315,Estabilidad Laboral,Inflación Alta
"2010-09-24",8,A,773725.08,214.9547795,6.315,Estabilidad Laboral,Inflación Alta
"2010-10-01",8,A,804105.49,215.0310029,6.433,Estabilidad Laboral,Inflación Alta
"2010-10-08",8,A,870349.86,215.1072262,6.433,Estabilidad Laboral,Inflación Alta
"2010-10-15",8,A,826546.96,215.1757,6.433,Estabilidad Laboral,Inflación Alta
"2010-10-22",8,A,836419.14,215.2248,6.433,Estabilidad Laboral,Inflación Alta
"2010-10-29",8,A,830756.76,215.2739,6.433,Estabilidad Laboral,Inflación Alta
"2010-11-05",8,A,927266.34,215.323,6.433,Estabilidad Laboral,Inflación Alta
"2010-11-12",8,A,911538.98,215.3721,6.433,Estabilidad Laboral,Inflación Alta
"2010-11-19",8,A,885608.04,215.2538714,6.433,Estabilidad Laboral,Inflación Alta
"2010-11-26",8,A,1261693.16,215.1077548,6.433,Estabilidad Laboral,Inflación Alta
"2010-12-03",8,A,952766.9299999999,214.9616381,6.433,Estabilidad Laboral,Inflación Alta
"2010-12-10",8,A,1069061.63,214.8155214,6.433,Estabilidad Laboral,Inflación Alta
"2010-12-17",8,A,1220579.55,214.7510843,6.433,Estabilidad Laboral,Inflación Alta
"2010-12-24",8,A,1511641.09,214.7479069,6.433,Estabilidad Laboral,Inflación Alta
"2010-12-31",8,A,773586.49,214.7447295,6.433,Estabilidad Laboral,Inflación Alta
"2011-01-07",8,A,873065.23,214.7415521,6.262,Estabilidad Laboral,Inflación Alta
"2011-01-14",8,A,809646.66,214.7930991,6.262,Estabilidad Laboral,Inflación Alta
"2011-01-21",8,A,822668.23,215.1729926,6.262,Estabilidad Laboral,Inflación Alta
"2011-01-28",8,A,782256.66,215.5528862,6.262,Estabilidad Laboral,Inflación Alta
"2011-02-04",8,A,944594.78,215.9327797,6.262,Estabilidad Laboral,Inflación Alta
"2011-02-11",8,A,996147.39,216.3126733,6.262,Estabilidad Laboral,Inflación Alta
"2011-02-18",8,A,1065108.64,216.6310383,6.262,Estabilidad Laboral,Inflación Alta
"2011-02-25",8,A,917317.15,216.9247918,6.262,Estabilidad Laboral,Inflación Alta
"2011-03-04",8,A,935266.43,217.2185454,6.262,Estabilidad Laboral,Inflación Alta
"2011-03-11",8,A,900387.29,217.512299,6.262,Estabilidad Laboral,Inflación Alta
"2011-03-18",8,A,898289.14,217.7705442,6.262,Estabilidad Laboral,Inflación Alta
"2011-03-25",8,A,827968.36,218.0145862,6.262,Estabilidad Laboral,Inflación Alta
"2011-04-01",8,A,878762.3,218.2586281,6.297,Estabilidad Laboral,Inflación Alta
"2011-04-08",8,A,949825.83,218.50267,6.297,Estabilidad Laboral,Inflación Alta
"2011-04-15",8,A,908278.74,218.7262524,6.297,Estabilidad Laboral,Inflación Alta
"2011-04-22",8,A,937473.13,218.8986857,6.297,Estabilidad Laboral,Inflación Alta
"2011-04-29",8,A,855014.77,219.071119,6.297,Estabilidad Laboral,Inflación Alta
"2011-05-06",8,A,941457.34,219.2435524,6.297,Estabilidad Laboral,Inflación Alta
"2011-05-13",8,A,895763.41,219.4159857,6.297,Estabilidad Laboral,Inflación Alta
"2011-05-20",8,A,836049.89,219.1746922,6.297,Estabilidad Laboral,Inflación Alta
"2011-05-27",8,A,857939.41,218.9333986,6.297,Estabilidad Laboral,Inflación Alta
"2011-06-03",8,A,929222.16,218.6921051,6.297,Estabilidad Laboral,Inflación Alta
"2011-06-10",8,A,897309.41,218.4508115,6.297,Estabilidad Laboral,Inflación Alta
"2011-06-17",8,A,922048.41,218.4021448,6.297,Estabilidad Laboral,Inflación Alta
"2011-06-24",8,A,864881.24,218.4979481,6.297,Estabilidad Laboral,Inflación Alta
"2011-07-01",8,A,883683.35,218.5937514,6.425,Estabilidad Laboral,Inflación Alta
"2011-07-08",8,A,861965.12,218.6895548,6.425,Estabilidad Laboral,Inflación Alta
"2011-07-15",8,A,849925.37,218.7746217,6.425,Estabilidad Laboral,Inflación Alta
"2011-07-22",8,A,829902.42,218.8328475,6.425,Estabilidad Laboral,Inflación Alta
"2011-07-29",8,A,807082.19,218.8910733,6.425,Estabilidad Laboral,Inflación Alta
"2011-08-05",8,A,892393.77,218.9492991,6.425,Estabilidad Laboral,Inflación Alta
"2011-08-12",8,A,856796.1,219.0075249,6.425,Estabilidad Laboral,Inflación Alta
"2011-08-19",8,A,895066.5,219.0701968,6.425,Estabilidad Laboral,Inflación Alta
"2011-08-26",8,A,912542.82,219.1336097,6.425,Estabilidad Laboral,Inflación Alta
"2011-09-02",8,A,891387.14,219.1970226,6.425,Estabilidad Laboral,Inflación Alta
"2011-09-09",8,A,848358.09,219.2604355,6.425,Estabilidad Laboral,Inflación Alta
"2011-09-16",8,A,870971.82,219.4442443,6.425,Estabilidad Laboral,Inflación Alta
"2011-09-23",8,A,806444.29,219.788581,6.425,Estabilidad Laboral,Inflación Alta
"2011-09-30",8,A,809049.37,220.1329176,6.425,Estabilidad Laboral,Inflación Alta
"2011-10-07",8,A,929976.55,220.4772543,6.123,Estabilidad Laboral,Inflación Alta
"2011-10-14",8,A,863188.26,220.7960935,6.123,Estabilidad Laboral,Inflación Alta
"2011-10-21",8,A,905984.49,220.9619484,6.123,Estabilidad Laboral,Inflación Alta
"2011-10-28",8,A,876712.31,221.1278032,6.123,Estabilidad Laboral,Inflación Alta
"2011-11-04",8,A,947815.05,221.2936581,6.123,Estabilidad Laboral,Inflación Alta
"2011-11-11",8,A,917088.48,221.4595129,6.123,Estabilidad Laboral,Inflación Alta
"2011-11-18",8,A,897032.19,221.6911738,6.123,Estabilidad Laboral,Inflación Alta
"2011-11-25",8,A,1235163.86,221.9491571,6.123,Estabilidad Laboral,Inflación Alta
"2011-12-02",8,A,986601.46,222.2071405,6.123,Estabilidad Laboral,Inflación Alta
"2011-12-09",8,A,1051922.95,222.4651238,6.123,Estabilidad Laboral,Inflación Alta
"2011-12-16",8,A,1118163.94,222.6910959,6.123,Estabilidad Laboral,Inflación Alta
"2011-12-23",8,A,1462254.05,222.8743862,6.123,Estabilidad Laboral,Inflación Alta
"2011-12-30",8,A,858572.22,223.0576765,6.123,Estabilidad Laboral,Inflación Alta
"2012-01-06",8,A,872113.23,223.2409668,5.825,Estabilidad Laboral,Inflación Alta
"2012-01-13",8,A,817661.76,223.4242571,5.825,Estabilidad Laboral,Inflación Alta
"2012-01-20",8,A,813954.82,223.5188055,5.825,Estabilidad Laboral,Inflación Alta
"2012-01-27",8,A,778178.53,223.6133539,5.825,Estabilidad Laboral,Inflación Alta
"2012-02-03",8,A,927610.69,223.7079023,5.825,Estabilidad Laboral,Inflación Alta
"2012-02-10",8,A,1021400.42,223.8024507,5.825,Estabilidad Laboral,Inflación Alta
"2012-02-17",8,A,1096232.89,223.9658621,5.825,Estabilidad Laboral,Inflación Alta
"2012-02-24",8,A,928537.54,224.1809207,5.825,Estabilidad Laboral,Inflación Alta
"2012-03-02",8,A,952264.91,224.3959793,5.825,Estabilidad Laboral,Inflación Alta
"2012-03-09",8,A,960115.5599999999,224.6110379,5.825,Estabilidad Laboral,Inflación Alta
"2012-03-16",8,A,921178.39,224.7657327,5.825,Estabilidad Laboral,Inflación Alta
"2012-03-23",8,A,874223.25,224.8399424,5.825,Estabilidad Laboral,Inflación Alta
"2012-03-30",8,A,905935.29,224.9141521,5.825,Estabilidad Laboral,Inflación Alta
"2012-04-06",8,A,1046816.59,224.9883618,5.679,Estabilidad Laboral,Inflación Alta
"2012-04-13",8,A,909989.45,225.0625714,5.679,Estabilidad Laboral,Inflación Alta
"2012-04-20",8,A,872288.46,225.1179914,5.679,Estabilidad Laboral,Inflación Alta
"2012-04-27",8,A,879448.25,225.1734114,5.679,Estabilidad Laboral,Inflación Alta
"2012-05-04",8,A,937232.09,225.2288314,5.679,Estabilidad Laboral,Inflación Alta
"2012-05-11",8,A,920128.89,225.2842514,5.679,Estabilidad Laboral,Inflación Alta
"2012-05-18",8,A,913922.01,225.3002908,5.679,Estabilidad Laboral,Inflación Alta
"2012-05-25",8,A,895157.4400000001,225.3005779,5.679,Estabilidad Laboral,Inflación Alta
"2012-06-01",8,A,921161.2000000001,225.300865,5.679,Estabilidad Laboral,Inflación Alta
"2012-06-08",8,A,928820.0,225.3011521,5.679,Estabilidad Laboral,Inflación Alta
"2012-06-15",8,A,916918.7,225.3134743,5.679,Estabilidad Laboral,Inflación Alta
"2012-06-22",8,A,899449.65,225.3558843,5.679,Estabilidad Laboral,Inflación Alta
"2012-06-29",8,A,878298.22,225.3982943,5.679,Estabilidad Laboral,Inflación Alta
"2012-07-06",8,A,936205.5,225.4407043,5.401,Estabilidad Laboral,Inflación Alta
"2012-07-13",8,A,890488.01,225.4831143,5.401,Estabilidad Laboral,Inflación Alta
"2012-07-20",8,A,888834.07,225.4930078,5.401,Estabilidad Laboral,Inflación Alta
"2012-07-27",8,A,838227.52,225.5029014,5.401,Estabilidad Laboral,Inflación Alta
"2012-08-03",8,A,897076.73,225.5127949,5.401,Estabilidad Laboral,Inflación Alta
"2012-08-10",8,A,930745.6900000001,225.5226885,5.401,Estabilidad Laboral,Inflación Alta
"2012-08-17",8,A,896613.19,225.6050797,5.401,Estabilidad Laboral,Inflación Alta
"2012-08-24",8,A,936373.65,225.7418442,5.401,Estabilidad Laboral,Inflación Alta
"2012-08-31",8,A,976137.73,225.8786088,5.401,Estabilidad Laboral,Inflación Alta
"2012-09-07",8,A,932160.37,226.0153733,5.401,Estabilidad Laboral,Inflación Alta
"2012-09-14",8,A,883569.38,226.1615981,5.401,Estabilidad Laboral,Inflación Alta
"2012-09-21",8,A,857796.45,226.3645848,5.401,Estabilidad Laboral,Inflación Alta
"2012-09-28",8,A,884724.41,226.5675714,5.401,Estabilidad Laboral,Inflación Alta
"2012-10-05",8,A,976436.02,226.7705581,5.124,Estabilidad Laboral,Inflación Alta
"2012-10-12",8,A,927511.99,226.9735448,5.124,Estabilidad Laboral,Inflación Alta
"2012-10-19",8,A,900309.75,227.0184166,5.124,Estabilidad Laboral,Inflación Alta
"2012-10-26",8,A,891671.44,227.0369359,5.124,Estabilidad Laboral,Inflación Alta
"2010-02-05",9,B,549505.55,214.6554591,6.415,Estabilidad Laboral,Inflación Alta
"2010-02-12",9,B,552677.48,214.8056534,6.415,Estabilidad Laboral,Inflación Alta
"2010-02-19",9,B,511327.9,214.8506185,6.415,Estabilidad Laboral,Inflación Alta
"2010-02-26",9,B,473773.27,214.8780453,6.415,Estabilidad Laboral,Inflación Alta
"2010-03-05",9,B,507297.88,214.9054721,6.415,Estabilidad Laboral,Inflación Alta
"2010-03-12",9,B,494145.8,214.932899,6.415,Estabilidad Laboral,Inflación Alta
"2010-03-19",9,B,485744.61,214.7597274,6.415,Estabilidad Laboral,Inflación Alta
"2010-03-26",9,B,484946.56,214.5531227,6.415,Estabilidad Laboral,Inflación Alta
"2010-04-02",9,B,545206.32,214.3465181,6.384,Estabilidad Laboral,Inflación Alta
"2010-04-09",9,B,529384.3099999999,214.1399135,6.384,Estabilidad Laboral,Inflación Alta
"2010-04-16",9,B,485764.32,214.0001817,6.384,Estabilidad Laboral,Inflación Alta
"2010-04-23",9,B,488683.57,213.9496138,6.384,Estabilidad Laboral,Inflación Alta
"2010-04-30",9,B,491723.42,213.8990459,6.384,Estabilidad Laboral,Inflación Alta
"2010-05-07",9,B,526128.61,213.848478,6.384,Estabilidad Laboral,Inflación Alta
"2010-05-14",9,B,492792.8,213.8469819,6.384,Estabilidad Laboral,Inflación Alta
"2010-05-21",9,B,506274.94,214.1399162,6.384,Estabilidad Laboral,Inflación Alta
"2010-05-28",9,B,558143.53,214.4328505,6.384,Estabilidad Laboral,Inflación Alta
"2010-06-04",9,B,586061.46,214.7257848,6.384,Estabilidad Laboral,Inflación Alta
"2010-06-11",9,B,522715.68,215.0187191,6.384,Estabilidad Laboral,Inflación Alta
"2010-06-18",9,B,513073.87,215.0166484,6.384,Estabilidad Laboral,Inflación Alta
"2010-06-25",9,B,509263.27999999997,214.8965756,6.384,Estabilidad Laboral,Inflación Alta
"2010-07-02",9,B,528832.54,214.7765028,6.442,Estabilidad Laboral,Inflación Alta
"2010-07-09",9,B,485389.14999999997,214.6564301,6.442,Estabilidad Laboral,Inflación Alta
"2010-07-16",9,B,474030.51,214.6474453,6.442,Estabilidad Laboral,Inflación Alta
"2010-07-23",9,B,462676.5,214.7865779,6.442,Estabilidad Laboral,Inflación Alta
"2010-07-30",9,B,468675.19,214.9257105,6.442,Estabilidad Laboral,Inflación Alta
"2010-08-06",9,B,522815.45,215.064843,6.442,Estabilidad Laboral,Inflación Alta
"2010-08-13",9,B,481897.98,215.2039756,6.442,Estabilidad Laboral,Inflación Alta
"2010-08-20",9,B,499325.38,215.1619646,6.442,Estabilidad Laboral,Inflación Alta
"2010-08-27",9,B,506789.66,215.1199536,6.442,Estabilidad Laboral,Inflación Alta
"2010-09-03",9,B,511049.06,215.0779426,6.442,Estabilidad Laboral,Inflación Alta
"2010-09-10",9,B,484835.2,215.0359315,6.442,Estabilidad Laboral,Inflación Alta
"2010-09-17",9,B,463448.58999999997,215.0615285,6.442,Estabilidad Laboral,Inflación Alta
"2010-09-24",9,B,452905.22,215.1378313,6.442,Estabilidad Laboral,Inflación Alta
"2010-10-01",9,B,495692.19,215.2141341,6.56,Estrés Moderado,Inflación Alta
"2010-10-08",9,B,505069.21,215.290437,6.56,Estrés Moderado,Inflación Alta
"2010-10-15",9,B,454769.68,215.3589917,6.56,Estrés Moderado,Inflación Alta
"2010-10-22",9,B,466322.76,215.4081762,6.56,Estrés Moderado,Inflación Alta
"2010-10-29",9,B,508801.61,215.4573607,6.56,Estrés Moderado,Inflación Alta
"2010-11-05",9,B,517869.97,215.5065452,6.56,Estrés Moderado,Inflación Alta
"2010-11-12",9,B,520846.68,215.5557297,6.56,Estrés Moderado,Inflación Alta
"2010-11-19",9,B,519823.3,215.4372854,6.56,Estrés Moderado,Inflación Alta
"2010-11-26",9,B,768070.53,215.2909028,6.56,Estrés Moderado,Inflación Alta
"2010-12-03",9,B,578164.82,215.1445203,6.56,Estrés Moderado,Inflación Alta
"2010-12-10",9,B,618121.82,214.9981378,6.56,Estrés Moderado,Inflación Alta
"2010-12-17",9,B,685243.2,214.9334937,6.56,Estrés Moderado,Inflación Alta
"2010-12-24",9,B,873347.55,214.9301534,6.56,Estrés Moderado,Inflación Alta
"2010-12-31",9,B,459770.85,214.9268131,6.56,Estrés Moderado,Inflación Alta
"2011-01-07",9,B,490981.78,214.9234729,6.416,Estabilidad Laboral,Inflación Alta
"2011-01-14",9,B,458086.69,214.9749587,6.416,Estabilidad Laboral,Inflación Alta
"2011-01-21",9,B,454021.69,215.3554013,6.416,Estabilidad Laboral,Inflación Alta
"2011-01-28",9,B,463561.48,215.7358438,6.416,Estabilidad Laboral,Inflación Alta
"2011-02-04",9,B,544612.28,216.1162864,6.416,Estabilidad Laboral,Inflación Alta
"2011-02-11",9,B,555279.02,216.496729,6.416,Estabilidad Laboral,Inflación Alta
"2011-02-18",9,B,610985.56,216.8154856,6.416,Estabilidad Laboral,Inflación Alta
"2011-02-25",9,B,513107.2,217.1095679,6.416,Estabilidad Laboral,Inflación Alta
"2011-03-04",9,B,542016.18,217.4036503,6.416,Estabilidad Laboral,Inflación Alta
"2011-03-11",9,B,517783.5,217.6977326,6.416,Estabilidad Laboral,Inflación Alta
"2011-03-18",9,B,515226.11,217.9563371,6.416,Estabilidad Laboral,Inflación Alta
"2011-03-25",9,B,497488.4,218.2007506,6.416,Estabilidad Laboral,Inflación Alta
"2011-04-01",9,B,520962.14,218.445164,6.38,Estabilidad Laboral,Inflación Alta
"2011-04-08",9,B,561625.92,218.6895775,6.38,Estabilidad Laboral,Inflación Alta
"2011-04-15",9,B,528420.28,218.9134935,6.38,Estabilidad Laboral,Inflación Alta
"2011-04-22",9,B,549502.11,219.0861659,6.38,Estabilidad Laboral,Inflación Alta
"2011-04-29",9,B,532226.2,219.2588382,6.38,Estabilidad Laboral,Inflación Alta
"2011-05-06",9,B,545251.1,219.4315106,6.38,Estabilidad Laboral,Inflación Alta
"2011-05-13",9,B,539126.0,219.6041829,6.38,Estabilidad Laboral,Inflación Alta
"2011-05-20",9,B,518266.9,219.3622809,6.38,Estabilidad Laboral,Inflación Alta
"2011-05-27",9,B,553834.04,219.1203788,6.38,Estabilidad Laboral,Inflación Alta
"2011-06-03",9,B,587004.29,218.8784768,6.38,Estabilidad Laboral,Inflación Alta
"2011-06-10",9,B,550076.3200000001,218.6365747,6.38,Estabilidad Laboral,Inflación Alta
"2011-06-17",9,B,558671.14,218.5877333,6.38,Estabilidad Laboral,Inflación Alta
"2011-06-24",9,B,538745.93,218.6836874,6.38,Estabilidad Laboral,Inflación Alta
"2011-07-01",9,B,537064.03,218.7796415,6.404,Estabilidad Laboral,Inflación Alta
"2011-07-08",9,B,535983.13,218.8755955,6.404,Estabilidad Laboral,Inflación Alta
"2011-07-15",9,B,512834.04000000004,218.9607242,6.404,Estabilidad Laboral,Inflación Alta
"2011-07-22",9,B,491449.94,219.0187895,6.404,Estabilidad Laboral,Inflación Alta
"2011-07-29",9,B,471449.98000000004,219.0768548,6.404,Estabilidad Laboral,Inflación Alta
"2011-08-05",9,B,554879.67,219.1349201,6.404,Estabilidad Laboral,Inflación Alta
"2011-08-12",9,B,520284.79,219.1929854,6.404,Estabilidad Laboral,Inflación Alta
"2011-08-19",9,B,540819.44,219.2556109,6.404,Estabilidad Laboral,Inflación Alta
"2011-08-26",9,B,542663.53,219.3189965,6.404,Estabilidad Laboral,Inflación Alta
"2011-09-02",9,B,544643.33,219.382382,6.404,Estabilidad Laboral,Inflación Alta
"2011-09-09",9,B,528784.86,219.4457675,6.404,Estabilidad Laboral,Inflación Alta
"2011-09-16",9,B,500274.02999999997,219.6297841,6.404,Estabilidad Laboral,Inflación Alta
"2011-09-23",9,B,506743.77999999997,219.9746423,6.404,Estabilidad Laboral,Inflación Alta
"2011-09-30",9,B,508567.04,220.3195004,6.404,Estabilidad Laboral,Inflación Alta
"2011-10-07",9,B,553836.98,220.6643585,6.054,Estabilidad Laboral,Inflación Alta
"2011-10-14",9,B,529515.66,220.9836849,6.054,Estabilidad Laboral,Inflación Alta
"2011-10-21",9,B,557075.21,221.1498206,6.054,Estabilidad Laboral,Inflación Alta
"2011-10-28",9,B,548527.49,221.3159563,6.054,Estabilidad Laboral,Inflación Alta
"2011-11-04",9,B,597855.07,221.4820921,6.054,Estabilidad Laboral,Inflación Alta
"2011-11-11",9,B,594574.12,221.6482278,6.054,Estabilidad Laboral,Inflación Alta
"2011-11-18",9,B,542414.27,221.8803923,6.054,Estabilidad Laboral,Inflación Alta
"2011-11-25",9,B,814753.5,222.1389683,6.054,Estabilidad Laboral,Inflación Alta
"2011-12-02",9,B,613115.21,222.3975443,6.054,Estabilidad Laboral,Inflación Alta
"2011-12-09",9,B,630327.28,222.6561203,6.054,Estabilidad Laboral,Inflación Alta
"2011-12-16",9,B,705557.97,222.8825484,6.054,Estabilidad Laboral,Inflación Alta
"2011-12-23",9,B,905324.68,223.0661125,6.054,Estabilidad Laboral,Inflación Alta
"2011-12-30",9,B,549788.36,223.2496766,6.054,Estabilidad Laboral,Inflación Alta
"2012-01-06",9,B,519585.67,223.4332408,5.667,Estabilidad Laboral,Inflación Alta
"2012-01-13",9,B,474964.6,223.6168049,5.667,Estabilidad Laboral,Inflación Alta
"2012-01-20",9,B,480130.04,223.7114288,5.667,Estabilidad Laboral,Inflación Alta
"2012-01-27",9,B,482451.21,223.8060527,5.667,Estabilidad Laboral,Inflación Alta
"2012-02-03",9,B,549967.89,223.9006766,5.667,Estabilidad Laboral,Inflación Alta
"2012-02-10",9,B,609736.12,223.9953006,5.667,Estabilidad Laboral,Inflación Alta
"2012-02-17",9,B,658965.05,224.1588663,5.667,Estabilidad Laboral,Inflación Alta
"2012-02-24",9,B,563578.79,224.3741384,5.667,Estabilidad Laboral,Inflación Alta
"2012-03-02",9,B,619498.28,224.5894104,5.667,Estabilidad Laboral,Inflación Alta
"2012-03-09",9,B,574955.95,224.8046825,5.667,Estabilidad Laboral,Inflación Alta
"2012-03-16",9,B,550373.57,224.9594902,5.667,Estabilidad Laboral,Inflación Alta
